symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,required_stock_crc,exact_gki_crc,exact_gki_crc_status
kmalloc_trace,0xb78e7543,KERNEL_OR_BUILTIN,,0,8021q;adapter_class;adsp;aee_aed;aee_rs;apu_top;apusys;aqc111;asix;atf_logger;aw883xx_driver;ax88179_178a;blocktag;bluetooth;bootprof;bsd_comp;bt_drv_6878;btbcm;c2k_usb;cache_parity;camera_af_media;camera_dpe_isp7sp;camera_eeprom_v4l2;can;can_bcm;ccci_ccif;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;ccmni;cdc_acm;cdc_ncm;cfg80211;charger_class;clk_common;cmdq_sec_drv;cmdq_test;connadp;conninfra;connscp;cpufreq_sugov_ext;custom_ldo_wl2868;drm_display_helper;drm_dma_helper;emi;extcon_mtk_usb;extdev_io_class;ffa_v10;fhctl;flashlight;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ftdi_sio;ged;gps_drv_dl_v051;gps_pwr;gps_scp;gz_ipc_mod;gz_irq_mod;gz_log_mod;gz_main_mod;gz_tz_system;gz_virtio_mod;gzvm;hci_uart;hf_manager;hynitron;ieee802154;imgsensor;imgsensor_glue;iommu_debug;irq_dbg;kfifo_buf;l2tp_core;leds_ln2403;leds_mtk;load_track;mac80211;mac802154;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;mediatek_drm_panel_drv;met;microarray_fp_tee;mmprofile;mmqos_common;monitor_hang;mrdump;mt6375_battery;mtk_aie;mtk_battery_oc_throttling;mtk_c2ps;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_charger_algorithm_class;mtk_cmdq_drv_ext;mtk_composite;mtk_cpu_power_throttling;mtk_fpsgo;mtk_gpu_hal;mtk_gpufreq_mt6878;mtk_hcp;mtk_heap_debug;mtk_icc_core;mtk_imgsys_v4l2;mtk_iommu;mtk_jpeg;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_lpm_dbg_mt6878;mtk_mbraink;mtk_mmdvfs;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mml;mtk_pbm;mtk_perf_common;mtk_perf_ioctl;mtk_rpmsg_mbox;mtk_sec_heap;mtk_socinfo;mtk_swpm;mtk_swpm_dbg_v6878;mtk_sync;mtk_u_ether;mtk_uart_apdma;mtk_usb_f_rndis;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtu3;mux_switch;nfc;pmic_lbat_service;powerhal_cpu_ctrl;ppp_deflate;ppp_generic;ppp_mppe;r8152;rfcomm;rfkill;rpmb;rpmb_mtk;rtl8150;scheduler;sensorhub;slhc;snd_soc_audiodsp_common;snd_soc_mtk_common;snd_soc_tfa98xx;spi_mt65xx;spi_tiny_co5300_lcd;system_heap;task_turbo;tcpc_class;tipc;tkcore;tmem_ffa;touch_boost;ufs_mediatek_mod;uload_ind;usb_boost;usb_logger;usb_meta;usb_offload;usbnet;usbserial;vcp;wlan_drv_gen4m_6878;wwan;xhci_mtk_hcd_v2;yft_devinfo;yft_tiny2c_usb;zram;zsmalloc,183,184,0,1,1,0,0,0,1,1,0xb78e7543,0xb78e7543,MATCH
kmem_cache_alloc,0xb3bcc335,KERNEL_OR_BUILTIN,,0,can;can_gw;ged;mali_kbase_mt6878_r44;mddp;mtk_c2ps;mtk_fpsgo;snd_soc_tfa98xx;touch_boost;zsmalloc,10,10,0,1,1,0,1,1,1,1,0xb3bcc335,0xb3bcc335,MATCH
kmem_cache_create,0xd7c35710,KERNEL_OR_BUILTIN,,0,can;can_gw;ged;mali_kbase_mt6878_r44;mddp;mtk_c2ps;mtk_fpsgo;snd_soc_tfa98xx;touch_boost;zsmalloc,10,10,0,1,1,0,1,1,1,1,0xd7c35710,0xd7c35710,MATCH
kmem_cache_destroy,0x8b61c569,KERNEL_OR_BUILTIN,,0,can;can_gw;ged;mali_kbase_mt6878_r44;mddp;mtk_c2ps;mtk_fpsgo;touch_boost;zsmalloc,9,9,0,1,1,0,1,1,1,1,0x8b61c569,0x8b61c569,MATCH
kmem_cache_free,0x016d6ea7,KERNEL_OR_BUILTIN,,0,can;can_gw;ged;mddp;mtk_c2ps;mtk_fpsgo;snd_soc_tfa98xx;touch_boost;zsmalloc,9,9,0,1,1,0,1,1,1,1,0x016d6ea7,0x016d6ea7,MATCH
kmemdup,0x66b4cc41,KERNEL_OR_BUILTIN,,0,aqc111;bluetooth;cfg80211;drm_display_helper;ieee802154_6lowpan;mac80211;nfc;r8152;tipc;usbnet,10,11,0,1,1,0,0,0,1,1,0x66b4cc41,0x66b4cc41,MATCH
kobject_add,0xa3adbc43,KERNEL_OR_BUILTIN,,0,mtk_core_ctl,1,1,0,1,0,0,0,0,1,1,0xa3adbc43,0xa3adbc43,MATCH
kobject_create_and_add,0x99e24762,KERNEL_OR_BUILTIN,,0,apusys;connadp;cpuqos_v3;ged;hynitron;mali_kbase_mt6878_r44;met;mtk_c2ps;mtk_cm_mgr;mtk_core_ctl;mtk_dcm;mtk_fpsgo;mtk_perf_common;mtk_ssc;scheduler,15,15,0,1,0,0,1,1,1,1,0x99e24762,0x99e24762,MATCH
kobject_del,0xd56b3592,KERNEL_OR_BUILTIN,,0,apusys;mali_kbase_mt6878_r44;met;mtk_ssc,4,4,0,1,0,0,1,1,1,1,0xd56b3592,0xd56b3592,MATCH
kobject_get,0xa25484d8,KERNEL_OR_BUILTIN,,0,connadp,1,1,0,1,0,0,0,0,1,1,0xa25484d8,0xa25484d8,MATCH
kobject_init,0x423fe6bf,KERNEL_OR_BUILTIN,,0,mtk_core_ctl,1,1,0,1,0,0,0,0,1,1,0x423fe6bf,0x423fe6bf,MATCH
kobject_init_and_add,0x463b3ed8,KERNEL_OR_BUILTIN,,0,ccci_md_all;ccci_util_lib;cpufreq_sugov_ext;mali_kbase_mt6878_r44,4,4,0,1,0,0,1,1,1,1,0x463b3ed8,0x463b3ed8,MATCH
kobject_put,0x11e90cd4,KERNEL_OR_BUILTIN,,0,apusys;ccci_md_all;ccci_util_lib;connadp;cpufreq_sugov_ext;cpuqos_v3;ged;mali_kbase_mt6878_r44;met;mtk_c2ps;mtk_cm_mgr;mtk_core_ctl;mtk_fpsgo;mtk_perf_common;scheduler,15,15,0,1,0,0,1,1,1,1,0x11e90cd4,0x11e90cd4,MATCH
kobject_uevent,0x5aac7c29,KERNEL_OR_BUILTIN,,0,adsp;connadp;cpuqos_v3;mtk_core_ctl;mtk_perf_common;rfkill;scheduler;snd_soc_audiodsp_common;uload_ind;wlan_drv_gen4m_6878,10,10,0,1,0,0,1,1,1,1,0x5aac7c29,0x5aac7c29,MATCH
kobject_uevent_env,0x857f14bd,KERNEL_OR_BUILTIN,,0,cfg80211;connadp;mediatek_drm;mtk_charger_framework;uload_ind;usb_meta;wlan_drv_gen4m_6878,7,7,0,1,0,0,1,1,1,1,0x857f14bd,0x857f14bd,MATCH
krealloc,0xc8dcc62a,KERNEL_OR_BUILTIN,,0,camera_dpe_isp7sp;cdc_acm;gz_main_mod;leds_mtk;mtk_icc_core;tkcore_drv,6,6,0,1,0,0,1,1,1,1,0xc8dcc62a,0xc8dcc62a,MATCH
kstrdup,0x2d39b0a7,KERNEL_OR_BUILTIN,,0,adsp;mali_kbase_mt6878_r44;mediatek_drm;zsmalloc,4,4,0,1,0,0,1,1,1,1,0x2d39b0a7,0x2d39b0a7,MATCH
kstrdup_const,0x365e7911,KERNEL_OR_BUILTIN,,0,mtk_icc_core;reboot_mode,2,2,0,1,0,0,1,1,1,1,0x365e7911,0x365e7911,MATCH
kstrdup_quotable_cmdline,0xf182d52c,KERNEL_OR_BUILTIN,,0,mtk_mbraink,1,1,0,1,0,0,0,0,1,1,0xf182d52c,0xf182d52c,MATCH
kstrndup,0x9eacf8a5,KERNEL_OR_BUILTIN,,0,apusys;btqca;mali_kbase_mt6878_r44;mtk_sec_heap;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;system_heap,8,8,0,1,0,0,1,1,1,1,0x9eacf8a5,0x9eacf8a5,MATCH
kstrtobool,0x124bad4d,KERNEL_OR_BUILTIN,,0,bluetooth;cdc_ncm;mtk_mmdvfs_v3;mtu3,4,5,0,1,0,0,1,1,1,1,0x124bad4d,0x124bad4d,MATCH
kstrtobool_from_user,0x47df155f,KERNEL_OR_BUILTIN,,0,bluetooth;mali_kbase_mt6878_r44,2,3,0,1,0,0,1,1,1,1,0x47df155f,0x47df155f,MATCH
kstrtoint,0x8c8569cb,KERNEL_OR_BUILTIN,,0,adsp;apu_top;apusys;aw883xx_driver;bt_drv_6878;cpuqos_v3;extcon_mtk_usb;flashlight;ged;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;met;mmqos_common;mt6369_accdet;mt6375_battery;mtk_cam_isp7sp;mtk_cg_peak_power_throttling;mtk_charger_framework;mtk_fpsgo;mtk_gpu_qos;mtk_lpm_dbg_common_v2;mtk_mdpm;mtk_mmdvfs;mtk_mmdvfs_v3;mtk_mml;mtk_pbm;mtk_peak_power_budget;mtk_qos;mtk_scp_audiocommon;mtk_smi_dbg;mtu3;phy_mtk_xsphy;powerhal_cpu_ctrl;thermal_interface;touch_boost;usb_meta;wlan_drv_gen4m_6878;zram,39,39,0,1,0,0,1,1,1,1,0x8c8569cb,0x8c8569cb,MATCH
kstrtoint_from_user,0x7e704a24,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;md_cooling_all;uload_ind,3,3,0,1,0,0,1,1,1,1,0x7e704a24,0x7e704a24,MATCH
kstrtoll,0x3854774b,KERNEL_OR_BUILTIN,,0,bt_drv_6878;c2k_usb;conninfra;device_apc_common;ged;gps_drv_dl_v051;mtk_charger_framework;mtk_vcodec_common;st21nfc;teeperf;uarthub_drv;usb_boost;wlan_drv_gen4m_6878,13,13,0,1,0,0,1,1,1,1,0x3854774b,0x3854774b,MATCH
kstrtou16,0x4af6ddf0,KERNEL_OR_BUILTIN,,0,wlan_drv_gen4m_6878;zram,2,2,0,1,0,0,1,1,1,1,0x4af6ddf0,0x4af6ddf0,MATCH
kstrtou16_from_user,0x02d1793c,KERNEL_OR_BUILTIN,,0,xhci_mtk_hcd_v2,1,1,0,1,0,0,0,0,1,1,0x02d1793c,0x02d1793c,MATCH
kstrtou8,0x6a6e05bf,KERNEL_OR_BUILTIN,,0,extdev_io_class;ftdi_sio;mtk_usb_f_rndis;tcpc_class;wlan_drv_gen4m_6878,5,5,0,1,0,0,1,1,1,1,0x6a6e05bf,0x6a6e05bf,MATCH
kstrtouint,0x3b6c41ea,KERNEL_OR_BUILTIN,,0,adsp;aee_aed;apusys;aw883xx_driver;camera_eeprom_v4l2;ccci_dpmaif;conninfra;cpufreq_sugov_ext;flashlight;fmradio_drv_connac2x;ftdi_sio;ged;gpueb;imgsensor;mali_kbase_mt6878_r44;mcupm;mediatek_drm;met;mmqos_common;mt6375_battery;mtk_cam_isp7sp;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dvfsrc_helper;mtk_gpufreq_wrapper;mtk_lpm_dbg_common_v2;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_perf_common;mtk_scp_audiocommon;mtk_ssc_dbg_v2;mtk_swpm_cpu_dbg_v6878;mtk_swpm_dbg_common_v1;mtk_swpm_dbg_v6878;mtk_vow;mtu3;mux_switch;phy_mtk_xsphy;pinctrl_mtk_v2;pmic_lbat_service;scheduler;slcan;snd_soc_mt6369;sspm_v3;task_turbo;thermal_trace;ufs_mediatek_mod;usb_logger;vcp;wlan_drv_gen4m_6878,51,51,0,1,0,0,1,1,1,1,0x3b6c41ea,0x3b6c41ea,MATCH
kstrtouint_from_user,0x19b76060,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mediatek_drm,2,2,0,1,0,0,1,1,1,1,0x19b76060,0x19b76060,MATCH
kstrtoul_from_user,0xf381d68f,KERNEL_OR_BUILTIN,,0,atf_logger;mali_kbase_mt6878_r44,2,2,0,1,0,0,1,1,1,1,0xf381d68f,0xf381d68f,MATCH
kstrtoull,0x5c3c7387,KERNEL_OR_BUILTIN,,0,aee_aed;bt_drv_6878;cdc_ncm;clk_common;emi;extdev_io_class;leds_mtk;log_store;mali_kbase_mt6878_r44;mddp;mmprofile;mt6375_battery;mt6375_charger;mtk_cam_isp7sp;mtk_charger_framework;mtk_mmc_dbg;mtk_printk_ctrl;mtk_vmm_isp71_regulator;rfkill;snd_soc_mtk_common;spi_tiny_co5300_lcd;tcpc_class;thermal_trace;ufs_mediatek_dbg;ufs_mediatek_mod;usb_boost;wlan_drv_gen4m_6878;zram,28,28,0,1,0,0,1,1,1,1,0x5c3c7387,0x5c3c7387,MATCH
kstrtoull_from_user,0xf159aa44,KERNEL_OR_BUILTIN,,0,mediatek_drm,1,1,0,1,0,0,1,1,1,1,0xf159aa44,0xf159aa44,MATCH
ksys_sync_helper,0x55c76a23,KERNEL_OR_BUILTIN,,0,mtk_lpm,1,1,0,1,0,0,1,1,1,1,0x55c76a23,0x55c76a23,MATCH
kthread_bind,0x3de7e7ce,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;gz_trusty_mod;mtk_lpm_dbg_common_v2;tkcore_drv,5,5,0,1,0,0,1,1,1,1,0x3de7e7ce,0x3de7e7ce,MATCH
kthread_bind_mask,0x34848ecd,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;mediatek_drm,2,2,0,1,0,0,1,1,1,1,0x34848ecd,0x34848ecd,MATCH
kthread_cancel_work_sync,0x8e7b4939,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext,1,1,0,1,0,0,1,1,1,1,0x8e7b4939,0x8e7b4939,MATCH
kthread_create_on_node,0xb0f4ab9f,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;apusys;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;cmdq_sec_drv;conninfra;connscp;cpufreq_sugov_ext;fmradio_drv_connac2x;ged;gps_drv_dl_v051;gz_main_mod;gz_trusty_mod;gz_tz_system;gz_virtio_mod;hidp;imgsensor;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;monitor_hang;mt6369_accdet;mt6375_battery;mtk_bp_thl;mtk_c2ps;mtk_cam_isp7sp;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_lpm_dbg_common_v2;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mmdvfs_v3_start;mtk_mml;mtk_pep50;mtk_smi;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;rfcomm;scheduler;sensorhub;snd_soc_mt6369;system_heap;tcpc_class;tkcore;tkcore_drv;touch_boost;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,62,62,0,1,0,0,1,1,1,1,0xb0f4ab9f,0xb0f4ab9f,MATCH
kthread_create_worker,0x5697a553,KERNEL_OR_BUILTIN,,0,hf_manager;mali_mgm_mt6878_r44;mtk_mml,3,3,0,1,0,0,1,1,1,1,0x5697a553,0x5697a553,MATCH
kthread_delayed_work_timer_fn,0xc1b48cc6,KERNEL_OR_BUILTIN,,0,imgsensor;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1,0xc1b48cc6,0xc1b48cc6,MATCH
kthread_destroy_worker,0xa6e6acfb,KERNEL_OR_BUILTIN,,0,hf_manager;mali_mgm_mt6878_r44;mtk_mml,3,3,0,1,0,0,1,1,1,1,0xa6e6acfb,0xa6e6acfb,MATCH
kthread_flush_work,0x2e45ff91,KERNEL_OR_BUILTIN,,0,hf_manager;mtk_mml,2,2,0,1,0,0,1,1,1,1,0x2e45ff91,0x2e45ff91,MATCH
kthread_flush_worker,0x669f34e6,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;mtk_cam_isp7sp,3,3,0,1,0,0,1,1,1,1,0x669f34e6,0x669f34e6,MATCH
kthread_queue_delayed_work,0xcada8247,KERNEL_OR_BUILTIN,,0,imgsensor;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1,0xcada8247,0xcada8247,MATCH
kthread_queue_work,0xb438cecd,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;hf_manager;mali_mgm_mt6878_r44;mtk_cam_isp7sp;mtk_imgsys_cmdq;mtk_mml,7,7,0,1,0,0,1,1,1,1,0xb438cecd,0xb438cecd,MATCH
kthread_should_stop,0xb3f7646e,KERNEL_OR_BUILTIN,,0,aee_hangdet;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;conninfra;connscp;ged;gps_drv_dl_v051;gz_trusty_mod;gz_virtio_mod;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;mtk_bp_thl;mtk_c2ps;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mmdvfs_debug;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;rfcomm;scheduler;sensorhub;system_heap;tcpc_class;tkcore;tkcore_drv;touch_boost,40,40,0,1,0,0,1,1,1,1,0xb3f7646e,0xb3f7646e,MATCH
kthread_stop,0x4fa9ae5c,KERNEL_OR_BUILTIN,,0,aee_hangdet;bt_drv_6878;ccci_dpmaif;conninfra;connscp;cpufreq_sugov_ext;ged;gps_drv_dl_v051;gz_trusty_mod;gz_virtio_mod;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;mtk_c2ps;mtk_cam_isp7sp;mtk_chg_type_det;mtk_fpsgo;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mmdvfs_debug;mtk_mml;mtk_pep50;rfcomm;sensorhub;tcpc_class;tkcore;tkcore_drv,30,30,0,1,0,0,1,1,1,1,0x4fa9ae5c,0x4fa9ae5c,MATCH
kthread_worker_fn,0x955b0e2e,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;imgsensor;mtk_cam_isp7sp;mtk_imgsys_cmdq,5,5,0,1,0,0,1,1,1,1,0x955b0e2e,0x955b0e2e,MATCH
ktime_get,0xb43f9365,KERNEL_OR_BUILTIN,,0,adsp;aee_hangdet;apu_top;apusys;can_bcm;clk_common;cqhci;drm_display_helper;fhctl;ged;gz_main_mod;i2c_mt65xx;imgsensor;load_track;mac80211;mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mt6375_adc;mt6375_auxadc;mtk_cam_isp7sp;mtk_charger_framework;mtk_cm_mgr_mt6878;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dvfsrc;mtk_fpsgo;mtk_iommu;mtk_mbraink;mtk_mmc;mtk_mmdvfs;mtk_perf_common;mtk_scp_audiocommon;mtk_scpsys;mtk_smi;mtk_soc_offload_common;mtk_spmi_pmic_adc;mtk_u_ether;mtk_uart_apdma;mtu3;nvmem_mt635x_efuse;phy_mtk_xsphy;scheduler;snd_soc_mt6878_afe;soc_temp_lvts;spi_mt65xx;spmi_mtk_pmif;tkcore_drv;ufs_mediatek_mod;xhci_mtk_hcd_v2,54,54,0,1,0,0,1,1,1,1,0xb43f9365,0xb43f9365,MATCH
ktime_get_coarse_with_offset,0xbcc15e75,KERNEL_OR_BUILTIN,,0,cfg80211,1,1,0,1,0,0,0,0,1,1,0xbcc15e75,0xbcc15e75,MATCH
ktime_get_mono_fast_ns,0x6ebe366f,KERNEL_OR_BUILTIN,,0,cdc_acm;hci_uart;mali_kbase_mt6878_r44;mtu3;r8152;ufs_mediatek_mod;usbnet;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1,0x6ebe366f,0x6ebe366f,MATCH
ktime_get_raw,0x9714e0bb,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;scheduler,2,2,0,1,0,0,1,1,1,1,0x9714e0bb,0x9714e0bb,MATCH
ktime_get_raw_ts64,0x1edb69d6,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1,0x1edb69d6,0x1edb69d6,MATCH
ktime_get_real_ts64,0x9ec6ca96,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;bt_drv_6878;camera_eeprom_v4l2;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccmni;conninfra;connscp;ged;imgsensor;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;mtk_charger_framework;mtk_lpm_dbg_common_v2;mtk_lpm_plat_v1;mtk_mbraink;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sensorhub;tmem_ffa;uarthub_drv;wlan_drv_gen4m_6878,27,27,0,1,0,0,1,1,1,1,0x9ec6ca96,0x9ec6ca96,MATCH
ktime_get_seconds,0xa9320d27,KERNEL_OR_BUILTIN,,0,mac80211;mtk_charger_framework,2,2,0,1,0,0,0,0,1,1,0xa9320d27,0xa9320d27,MATCH
ktime_get_ts64,0x5e515be6,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;ccci_md_all;ccci_util_lib;mediatek_drm;mtk_aie;mtk_btcvsd;mtk_imgsys_v4l2;mtk_mml;snd_soc_mt6878_afe;thermal_trace;usb_boost,13,13,0,1,0,0,1,1,1,1,0x5e515be6,0x5e515be6,MATCH
ktime_get_with_offset,0xc4f0da12,KERNEL_OR_BUILTIN,,0,bluetooth;focaltech_touch_spi_ft3680;gps_drv_dl_v051;hf_manager;imgsensor;mac80211;mediatek_drm;mt6375_auxadc;mt6375_battery;mtk_aie;mtk_cam_isp7sp;mtk_charger_framework;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_mml;mtk_mml_mt6878;mtk_pep50;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;nfc;scheduler;scp;sensorhub;snd_soc_tfa98xx;spi_tiny_co5300_lcd;st21nfc;wlan_drv_gen4m_6878,27,28,0,1,0,0,1,1,1,1,0xc4f0da12,0xc4f0da12,MATCH
kvasprintf_const,0x1632bc21,KERNEL_OR_BUILTIN,,0,bluetooth,1,2,0,1,0,0,0,0,1,1,0x1632bc21,0x1632bc21,MATCH
kvfree,0x7aa1756e,KERNEL_OR_BUILTIN,,0,apusys;bluetooth;connadp;conninfra;gz_main_mod;mac80211;mali_dmabuf_test_mt6878_r44;mt6375_battery;mtk_cam_isp7sp;mtk_fpsgo;powerhal_cpu_ctrl;spi_tiny_co5300_lcd;touch_boost;wlan_drv_gen4m_6878,14,15,0,1,1,0,1,1,1,1,0x7aa1756e,0x7aa1756e,MATCH
kvfree_call_rcu,0xbaf22757,KERNEL_OR_BUILTIN,,0,bluetooth;cfg80211;l2tp_core;mac80211;mac802154;mtk_vcodec_common;rps_perf;tipc;wlan_drv_gen4m_6878,9,10,0,1,0,0,1,1,1,1,0xbaf22757,0xbaf22757,MATCH
kvmalloc_node,0x599fb41c,KERNEL_OR_BUILTIN,,0,apusys;bluetooth;gz_main_mod;mac80211;mali_dmabuf_test_mt6878_r44;mtk_cam_isp7sp,6,7,0,1,1,0,1,1,1,1,0x599fb41c,0x599fb41c,MATCH
led_trigger_event,0xe51c410d,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1,0xe51c410d,0xe51c410d,MATCH
led_trigger_register,0xe34a9f03,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1,0xe34a9f03,0xe34a9f03,MATCH
led_trigger_unregister,0x386b978c,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1,0x386b978c,0x386b978c,MATCH
linkwatch_fire_event,0x2d9e0ed8,KERNEL_OR_BUILTIN,,0,8021q,1,1,0,1,0,0,0,0,1,1,0x2d9e0ed8,0x2d9e0ed8,MATCH
list_sort,0xe091c977,KERNEL_OR_BUILTIN,,0,apu_top;apusys;iommu_debug;mtk_heap_debug;mtk_sec_heap;pmic_lbat_service;task_turbo;tipc;wlan_drv_gen4m_6878,9,9,0,1,0,0,1,1,1,1,0xe091c977,0xe091c977,MATCH
lock_sock_nested,0x94a1d0ed,KERNEL_OR_BUILTIN,,0,bluetooth;can_bcm;can_raw;ieee802154_socket;l2tp_core;l2tp_ppp;nfc;pppox;pptp;rfcomm;tipc,11,12,0,1,0,0,0,0,1,1,0x94a1d0ed,0x94a1d0ed,MATCH
log_post_read_mmio,0x0c1a5ee3,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;board_temp;bt_drv_6878;bus_parity;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_chk_mt6878;clk_common;clk_fmeter_mt6878;clk_mt6878;clkbuf;cmdq_test;conninfra;cpufreq_sugov_ext;cpuqos_v3;cqhci;dbg_error_flag;dbgtop_drm;device_apc_common;device_apc_mt6878;emi;emi_fake_eng;emi_mpu;fhctl;fmradio_drv_connac2x;gpueb;i2c_mt65xx;iommu_debug;last_bus;mali_kbase_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mt6878_dcm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_dpc;mtk_dramc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_gpu_qos;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_ipesys_me;mtk_jpeg;mtk_mbox;mtk_mbox_mailbox;mtk_mmc;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_peak_power_budget;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_smi;mtk_smi_dbg;mtk_swpm_dbg_v6878;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_spm;mtk_wdt;mtu3;pda_drv_mt6878;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pwm_mtk_disp;scheduler;scp;smpu;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;thermal_interface;thermal_trace;timer_mediatek;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,107,107,0,1,0,0,0,0,1,1,0x0c1a5ee3,0x0c1a5ee3,MATCH
