__traceiter_xhci_dbg_quirks_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__traceiter_xhci_handle_transfer_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__traceiter_xhci_urb_enqueue_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__traceiter_xhci_urb_giveback_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__tracepoint_mtk_pm_qos_update_request	mtk_dvfsrc	lib/modules/mtk-dvfsrc.ko
__tracepoint_mtu3_gadget_ep_disable	mtu3	lib/modules/mtu3.ko
__tracepoint_mtu3_gadget_ep_enable	mtu3	lib/modules/mtu3.ko
__tracepoint_mtu3_gadget_queue	mtu3	lib/modules/mtu3.ko
__tracepoint_mtu3_req_complete	mtu3	lib/modules/mtu3.ko
__tracepoint_xhci_dbg_quirks_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__tracepoint_xhci_handle_transfer_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__tracepoint_xhci_urb_enqueue_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
__tracepoint_xhci_urb_giveback_	xhci_mtk_hcd_v2	lib/modules/xhci-mtk-hcd-v2.ko
UARTHUB_assert_state_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_bypass_mode_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_clear_host_irq	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_clear_host_txrx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_clear_inband_irq	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_clear_received_inband_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_close	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_cmm_loopback	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_external_baud_rate	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_host_irq_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_host_loopback	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_inband_enable_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_inband_esc_char	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_inband_esc_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_inband_irq_enable_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_inband_trigger	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_internal_baud_rate	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_uartip_dma_en_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_config_uartip_rx_fifo_trig_threshold	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_debug_byte_cnt_info	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_debug_dump_tx_rx_count	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_debug_monitor_clr	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_debug_monitor_stop	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_clear_rx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_clear_tx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_clear_txrx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_is_txrx_idle	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_is_uarthub_ready	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_set_rx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_set_tx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dev0_set_txrx_request	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dump_debug_info	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_dump_debug_info_with_tag	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_cmm_rx_fifo_size	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_host_irq_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_host_rx_fifo_size	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_host_set_fw_own_status	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_host_wakeup_status	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_inband_irq_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_intfhub_active_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_received_inband_sta	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_get_uart_cmm_rx_count	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_irq_register_cb	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_assert_state	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_bypass_mode	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_host_uarthub_ready_state	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_inband_tx_complete	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_uartip_rx_buf_ready_for_reading	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_uartip_throw_xoff	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_is_uartip_tx_buf_empty_for_writing	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_mask_host_irq	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_md_adsp_fifo_ctrl	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_open	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_reset_fifo_trx	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_reset_flow_control	uarthub_drv	lib/modules/uarthub_drv.ko
UARTHUB_set_host_txrx_request	uarthub_drv	lib/modules/uarthub_drv.ko
