sha256	module_name	filename	locations	crc	symbol
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x1348649e	alt_cb_patch_nops
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe123f3d9	dma_fence_release
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x0296695f	refcount_warn_saturate
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xc3055d20	usleep_range_state
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xc67465ed	sched_setscheduler
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xb3f7646e	kthread_should_stop
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x01000e51	schedule
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x89d2cf8c	vcp_get_reserve_mem_phys
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x560025f9	vcp_ipidev
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x19bb8852	mtk_ipi_send
